"Dumont Venture","dumont-venture"
"Charter Life Sciences","charter-life-sciences"
"Great Point Partners","great-point-partners"
"RockBridge Capital Partners","rockbridge-capital-partners"
"GSR Ventures Management","gsr-ventures-management"
"Gilde Healthcare Partners","gilde-healthcare-partners"
"Hambrecht & Quist Capital Management","hambrecht-quist-capital-management"
"Rockport Venture Partners","rockport-venture-partners"
"Barclays Ventures","barclays-ventures"
"Core Capital","core-capital"
"Convergent Capital","convergent-capital"
"Arohi Asset Management","arohi-asset-management"
"CrossTechnology Venture Partners","crosstechnology-venture-partners"
"Shenzhen Capital Group","shenzhen-capital-group"
"Kenda Capital","kenda-capital"
"CPMG","cpmg"
"Windcrest Partners","windcrest-partners"
"European Equity Partners","european-equity-partners"
"New Energy Solutions","new-energy-solutions-fund"
"Cambridge Capital Group","cambridge-capital-group-2"
"Swisscom Ventures","swisscom-ventures"
"Alps Electric","alps-electric"
"Investment Arm","investment-arm"
"Van Leer Ventures Jerusalem","van-leer-ventures-jerusalem"
"Platonix Joint Ventures","platonix-joint-ventures"
"Leasing Technologies International","leasing-technologies-international"
"MRI Ventures","mri-ventures"
"Ithmaar Bank","ithmaar-bank"
"Unitus Equity Fund","unitus-equity-fund"
"Elevar Equity","elevar-equity"
"Danube Equity Invest-Management","danube-equity-invest-management"
"FIDURA Capital Consult","fidura-capital-consult"
"LRM","limburgse-reconversie-maatschappij"
"Gemma Frisius Fonds","gemma-frisius-fonds"
"Baekeland Funds","baekeland-funds"
"KBC Private Equity","kbc-private-equity"
"KfW Mittelstandsbank","kfw-mittelstandsbank-2"
"GTI Capital","gti-capital"
"Hanmi Venture Capital","hanmi-venture-capital"
"Tong Yang Venture Capital","tong-yang-venture-capital"
"Eurovestech","eurovestech"
"Vesalius Biocapital Partners","vesalius-biocapital-partners"
"Capital-E","capital-e"
"Lothian Partners","lothian-partners"
"Palisade Capital Management","palisade-capital-management"
"NRW.BANK","nrw-bank"
"Peppermint Financial Partners","peppermint-financial-partners"
"S-Venture Capital Dortmund","s-capital-dortmund"
"Brustart","brustart"
"BI3 Solutions","bi3"
"Oceanshore Ventures","oceanshore-ventures"
"Pyrford Enterprises","pyrford-enterprises"
"bMuse","bmuse"
"SCP Partners","scp-partners"
"Voltage Capital","voltage-capital"
"Wasserstein & Co.","wasserstein-co"
"Newlight Management","newlight-management"
"Azini Capital Partners","azini-capital-partners"
"FirstVentures","firstventures"
"Nordic Growth","nordic-growth"
"Serena Capital","serena-capital"
"LMS Capital","lms-capital"
"Mr. Joynul Miah","mr-joynul-miah"
"Stanford Financial Group","stanford-financial-group"
"Atlantic Capital Group","atlantic-capital-group"
"J.C.M.B. Beteiligungs GmbH","j-c-m-b-beteiligungs-gmbh"
"Scope Capital Advisory","scope-capital-advisory"
"Groupe Siparex","groupe-siparex"
"Franche-Comté PME Gestion","franche-comt-pme-gestion"
"No 8 Ventures","no-8-ventures"
"Gaas Labs","gaas-labs"
"Exigen Capital","exigen-capital"
"Entrada Associates","entrada-associates"
"Cloquet Capital Partners","cloquet-capital-partners"
"Susquehanna Growth Equity","susquehanna-growth-equity"
"Caspian advisors","caspian-advisors"
"Legatum Ventures","legatum-ventures"
"ACE Management","ace-management"
"NextStage","aurel-nextstage"
"ZVest","zvest"
"VINCI CAPITAL","vinci-capital"
"Technology Associates Management","technology-associates-management"
"Troika Capital Partners","troika-capital-partners"
"Falcon Capital","falcon-capital"
"EDC Equity","edc-equity"
"Script Capital","script-capital"
"Naef Gestion Internationale","naef-gestion-internationale"
"Talde venture capital","talde-venture-capital"
"Turenne Investissement","turenne-investissement"
"Turenne Capital Partenaires","turenne-capital-partenaires"
"EonTech Ventures","eontech-ventures"
"Capital Trust Ventures","capital-trust-ventures"
"The New Markets Growth Fund","the-new-markets-growth-fund"
"PacifiCap","pacificap"
"Kardan","kardan"
"Nexus Medical Partners","nexus-medical-partners"
"Acorn Campus Ventures","acorn-campus-ventures"
"Broadsword Partners","broadsword-partners"
"Brooklyn NY Holdings","brooklyn-ny-holdings"
"IRPAC","irpac"
"Participation Company East Netherlands","participation-company-east-netherlands"
"Ambienta","ambienta"
"Och-Ziff Capital Management","och-ziff-capital-management"
"Heidrick & Struggles","heidrick-struggles"
"Alf Yad","alf-yad"
"New Energy Fund","new-energy-fund"
"Synergo","synergo"
"Zukunftsfonds Heilbronn","zukunftsfonds-heilbronn"
"Platina Partners","platina-partners"
"Bronfman-Fisher International","bronfman-fisher-international"
"Granite Hacarmel","granite-hacarmel"
"Ronin Investment Management","ronin-investment-management"
"Shanghai Alliance","shanghai-alliance"
"Mekong Capital","mekong-capital"
"Cedar Grove Investments","cedar-grove-investments"
"Robert Bosch Venture Capital ","robert-bosch-venture-capital"
"Genesys Capital","genesys-capital"
"Kotak Investment Advisors","kotak-investment-advisors"
"NewMargin Ventures","newmargin-growth-fund"
"Development Principles Fund","development-principles-fund"
"L. Ferrari Overseas Investments","l-ferrari-overseas-investments"
"Tsing Capital","tsing-capital"
"Grand Sud Ouest Capital","grand-sud-ouest-capital"
"Ritchie Capital","ritchie-capital"
"HSBC  Principal Investments","hsbc-principal-investments"
"HSBC Private Equity (Asia)","hsbc-private-equity-asia"
"GE Energy Financial Services","ge-energy-financial-services"
"National Angel Capital Organization","national-angel-capital-organization"
"Ben Franklin Technology Partners of Southeastern Pennsylvania","ben-franklin-technology-partners-of-southeastern-pennsylvania"
"Clave Mayor","clave-mayor"
"Foresight Group","foresight-group"
"Entropy Ventures","entropy-ventures"
"New Energies Invest","new-energies-invest"
"Media-Deals.org","media-deals-org"
"Perseus","perseus"
"OPG Ventures","opg-ventures"
"Thames Valley Investment Network","thames-valley-investment-network"
"Westbridge Capital Partners","westbridge-capital-partners"
"Thunder Road Capital","thunder-road-capital"
"Hudson Square Research, Inc","hudson-square-research-inc"
"Maryland Technology Development Corporation","maryland-technology-development-corporation"
"genYcapital","genycapital"
"Yozma Venture Capital","yozma-venture-capital"
"Hillside Capital","hillside-capital"
"Trailblazer Capital","trailblazer-capital"
"PKS Capital","pks-capital"
"Golden Gate Capital","golden-gate-capital"
"Lagovent Ventures Group, LLC","lagovent-ventures-group"
"Denham Capital","denham-capital"
"NTU Venture","ntu-venture"
"Magnum Capital","magnum-capital"
"Creeris Ventures","creeris-ventures"
"Innosight Ventures","innosight-ventures"
"Zernike Meta Ventures","zernike-meta-ventures"
"Maayan Ventures","maayan-ventures"
"Sushi Venture Partners","sushi-venture-partners"
"Prospector Equity Capital ","prospector-equity-capital"
"InterMedia Partners","intermedia-partners"
"Coker Capital Partners","coker-capital-partners"
"Blue Olive Partners","blue-olive-partners"
"MPi Capital","mpi-capital"
"dw Capital GmbH","dw-capital"
"Ironfire Capital","ironfire-capital"
"Altium Capital","altium-capital"
"Transmedia Capital","transmedia-capital"
"@Ventures","ventures"
"Sapient Capital Partners ","sapient-capital-partners"
"Spire Capital","spire-capital"
"Deutsches Factoring-Portal","deutsches-factoring-portal"
"Agman Partners","agman-partners"
"America Funding Lending","america-unsecured-funding"
"Parta Group","parta-group"
"QED Investors","qed-investors"
"Silicon Valley Bank","silicon-valley-bank-1"
"U.S. Navy","u-s-navy"
"Alex. Brown & Sons","alex-brown-sons"
"Robertson Stephens & Company","robertson-stephens-company"
"Michigan Economic Development Corporation","michigan-economic-development-corporation"
"QCI of Florida, LLC.","qci-of-florida-llc"
"Starshowz","starshowz"
"Equity 11","equity-11"
"Avansis Ventures","avansis-ventures"
"Patagonia Ventures","patagonia-ventures"
"Tamares","tamares"
"InvestMichigan-Credit Suisse","investmichigan-credit-suisse"
"VIMAC Milestone Medical Fund","vimac-milestone-medical-fund"
"Cathaya Capital","cathaya-capital"
"PagesJaunes Groupe","pages-jaunes-corporate-venture"
"Darby Overseas Ventures","darby-overseas-ventures"
"Vodafone Ventures","vodafone-ventures"
"The Welcom Trust","the-welcom-trust"
"Global Private Equity Group, LLC.","global-private-equity-group-llc"
"DSM Venturing","dsm-venturing"
"First Avenue Partners","first-avenue-partners"
"Tregaron Capital","tregaron-capital"
"Enterprise Equity Limited","enterprise-equity-limited"
"Riverwood Capital","riverwood-capital"
"Architect Partners LLC","architect-partners-llc"
"BP Alternative Energy","bp-alternative-energy"
"C.A. Bancorp","c-a-bancorp"
"Finnfund","finnfund"
"InterDigital","interdigital"
"Gestión de Capital Riesgo del País Vasco","gestin-de-capital-riesgo-del-pas-vasco"
"Sea Point Ventures","sea-point-ventures"
"Shrem Fudim Group","shrem-fudim-group"
"CIIE","ciie"
"KEMBA Financial Credit Union","kemba-financial-credit-union"
"Commonwealth Bank of Australia","commonwealth-bank-of-australia"
"Westpac Banking Corporation","westpac-banking-corporation"
"KasikornBank","kasikornbank"
"Möbius Corporate Venture Capital","mbius-corporate-venture-capital"
"CapitalSouth Partners","capitalsouth-partners"
"TEL Venture Capital","tel-venture-capital"
"Rathbone Greenbank","rathbone-greenbank"
"Thule Investments","thule-investments"
"Solvay North American Investments","solvay-north-american-investments"
"Evysem Entrepreneurs et Capital","evysem-entrepreneurs-et-capital"
"Rowan Dartington","rowan-dartington"
"London Capital Investment Partners","london-capital-investment-partners"
"Futura Invest","futura-invest"
"iD TechVentures","id-techventures"
"Point-One Innovation Fund","point-one-innovation-fund"
"Limousin Participations","limousin-participations"
"Upstate Carolina Angel Network","upstate-carolina-angel-network"
"CASE ASSET MANAGEMENT","case-asset-management"
"Ogden Capital","ogden-capital"
"Primus Capital ","primus-capital-management"
"�stersj�stiftelsen","ostersjostiftelsen"
"iD Ventures America","id-ventures-america"
"Merseyside Special Investment Fund","merseyside-special-investment-fund"
"MG Equity Partners","mg-investment-capital"
"BEST Funds","best-funds"
"LabOne Innovations","labone-innovations"
"Mercia Technology Seed Fund","mercia-technology-seed-fund"
"Bic Lazio","bic-lazio"
"Innogest","innogest-sgr"
"Richmond View Ventures","richmond-view-ventures"
"IP Venture Fund","ip-venture-fund"
"Fortissimo Capital","fortissimo-capital"
"Florida Silicon Partners","florida-silicon-partners"
"Tierra Del Oro","tierra-del-oro"
"Wharton Ventures","wharton-ventures"
"Votorantim Novos Negocios","votorantim-novos-negocios"
"Goal Holdings Corporation","goal-holdings-corporation"
"Robin Hood Ventures","robin-hood-ventures"
"Rising Stars Growth Fund","rising-stars-growth-fund"
"Porton Capital","porton-capital"
"Via Venture Partners","via-venture-partners"
"Carbon Trust","carbon-trust"
"Accera Venture Partners","accera-venture-partners"
"Direct Energie","direct-energie"
"AquAgro Fund","aquagro-fund"
"Peepul Capital LLC","peepul-capital-llc"
"Delaware Crossing Investor Group","delaware-crossing-investor-group"
"LORE Associates","lore-associates"
"RAIN Source Capital","rain-source-capital"
"Truffle Capital","truffle-capital"
"Lacuna Gap Capital","lacuna-gap-capital"
"Clydesdale Ventures","clydesdale-ventures"
"Sustainable Resource Ventures","sustainable-resource-ventures"
"Rand Capital","rand-capital"
"Teahupoo, LLC","teahupoo-llc"
"Bledsoe Capital Group","bledsoe-capital-group"
"Simon Equity Partners","simon-equity-partners"
"Terrapin Partners","terrapin-partners"
"Internet Capital Group","internet-capital-group"
"Mexican Federal Government","mexican-federal-government"
"ICBT Capital Partners","icbt-capital-partners"
"NTT Finance Corporation","ntt-leasing"
"Confrapar","confrapar"
"New York Life","new-york-life-2"
"Circle Financial Group","circle-financial-group"
"Canada Permanent Trust Company","canada-permanent-trust-company"
"Optimum Asset Management","optimum-asset-management"
"IDG Ventures Korea","idg-ventures-korea-2"
"Javelin Venture Partners","javelin-venture-partners"
"Global equity partners","global-equity-partners"
"Megnanova","megnanova"
"InVenFin","invenfin"
"Manresa Partners","manresa-partners"
"TBL Capital","tbl-capital"
"Gilo Ventures","gilo-ventures"
"National Research Council Canada","national-research-council-canada"
"California Energy Commission","california-energy-commission"
"MTS Health Investors","mts-health-investors"
"DeA Capital","dea-capital"
"Newlin Investment Company","newlin-investment-company"
"Montaur Capital Partners","montaur-capital-partners"
"Firsthand Capital Management","firsthand-capital-management"
"MHI Energy Partners","mhi-energy-partners"
"iExploreAsia Financial","iexploreasia-financial"
"Blackbird Ventures","blackbird-ventures"
"K9 Ventures","k9-ventures"
"Tower 50 Capital","tower-50-capital"
"RBC","rbc"
" Galleon Special Opportunities Partners, LP","galleon-special-opportunities-partners-lp"
"The Keffi Group","the-keffi-group"
"Oxford Capital Partners","oxford-capital-partners"
"NewWest Capital Partners","new-west-capital-partners"
"Coronis Medical Ventures","coronis-medical-ventures"
"BioStar Ventures","biostar-private-equity"
"Hokkaido Venture Capital","hokkaido-venture-capital"
"Global Life Science Ventures","global-life-science-ventures"
"Cane Holdings","cane-holdings-inc"
"Medfocus","medfocus"
"AlphaLab","alphalab"
"Syzygy Enterprises","syzygy-enterprises"
"Longitude Capital","longitude-capital"
"Sigvion Capital","sigvion-capital"
"Praefinium Group","praefinium-group"
"Eagle Ventures","eagle-ventures"
"Brandon Capital Partners","brandon-capital-partners"
"Playford Capital","playford-capital"
"Terra Rossa Capital","terra-rossa-capital"
"Kite Ventures","kite-ventures"
"Aabar Investments","aabar-investments"
"Intervale Capital","intervale-capital"
"Investor AB","investor-ab"
"GADS Option Fund","gads-option-fund"
"Terra Firma","terra-firma"
"Shaked Global Group","shaked-global-group"
"Mindful Investors","mindful-investors"
"Fortune Venture Investment Group","fortune-venture-group"
"Ottawa Regional Cancer Foundation","ottawa-regional-cancer-foundation"
"Greener Capital","greener-capital"
"Georgia Tech Edison Fund","georgia-tech-edison-fund"
"Share Capital Partners","share-capital-partners"
"Oxford Finance Corporation","oxford-finance-corporation"
"Kearny Venture Partners","kearny-venture-partners"
"Londra Ventures","londra-ventures"
"LSP BioVentures","lsp-bioventures"
"Florida Gulfshore Capital","florida-gulfshore-capital"
"Celtic Pharma","celtic-pharma"
"Israel Healthcare Ventures","israel-healthcare-ventures"
"Alice Lab","alice-lab"
"Lurie Investment Fund","lurie-investment-fund"
"Spring Capital Partners","spring-capital-partners"
"Cardinal Capital Partners","cardinal-capital-partners"
"Elderstreet Asset Management","elderstreet-asset-management"
